Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
7;M;2012;Gaspar;7
5;F;2012;Haya;5
29;M;2012;Henri;29
22;M;2012;Hippolyte;22
28;F;2012;Imane;28
6;F;2012;Jana;6
9;M;2012;Jérémie;9
19;M;2012;Jonas;19
36;M;2012;Kaïs;36
7;M;2012;Kenny;7
8;F;2012;Keren;8
5;F;2012;Khadidiatou;5
11;F;2012;Lara;11
8;F;2012;Loane;8
7;F;2012;Lou-Ann;7
277;M;2012;Louis;277
7;F;2012;Maëlie;7
6;F;2012;Magdalena;6
28;F;2012;Maria;28
91;F;2012;Marie;91
8;M;2012;Matéo;8
88;M;2012;Mathis;88
8;M;2012;Matthias;8
9;F;2012;Maylis;9
25;F;2012;Mélina;25
17;F;2012;Melissa;17
5;M;2012;Neil;5
7;F;2012;Nesrine;7
5;M;2012;Nil;5
100;F;2012;Nina;100
28;M;2012;Noa;28
84;M;2012;Noah;84
17;F;2012;Olympe;17
20;F;2012;Philippine;20
23;F;2012;Rachel;23
19;M;2012;Raphael;19
189;F;2012;Sarah;189
13;F;2012;Tal;13
10;F;2012;Tanya;10
5;M;2012;Thiago;5
10;F;2013;Alia;10
38;F;2013;Ambre;38
23;M;2013;Anis;23
8;M;2013;Anselme;8
8;F;2019;Ema;8
8;F;2019;Éva;8
7;M;2019;Edmond;7
7;M;2019;Ishak;7
7;M;2019;Logan;7
7;F;2019;Angelina;7
7;F;2019;Éléa;7
7;F;2019;Imani;7
6;M;2019;Barnabé;6
6;M;2019;Felix;6
6;F;2019;Ayah;6
6;F;2019;Melina;6
6;F;2019;Thalia;6
5;M;2019;Abraham;5
5;M;2019;Amara;5
5;M;2019;Jassim;5
5;M;2019;Keziah;5
5;M;2019;Loïs;5
5;M;2019;Mahé;5
5;M;2019;Merlin;5
5;M;2019;Sebastian;5
5;M;2019;Térence;5
5;F;2019;Eydel;5
5;F;2019;Layla;5
5;F;2019;Lea;5
5;F;2019;Noélie;5
5;F;2019;Tasnime;5
15;M;2013;Aymeric;15
5;F;2013;Camelia;5
12;F;2013;Cécile;12
9;M;2013;Clovis;9
5;F;2013;Coralie;5
5;M;2013;Eduard;5
10;F;2013;Elly;10
10;F;2013;Elyssa;10
8;F;2013;Énora;8
19;F;2013;Fatou;19
5;F;2013;Fatouma;5
58;M;2013;Gabin;58
381;M;2013;Gabriel;381
20;M;2013;Gauthier;20
5;F;2013;Goundo;5
49;M;2013;Hadrien;49
16;F;2013;Imane;16
39;M;2013;James;39
23;F;2013;Jasmine;23
71;M;2013;Jean;71
21;F;2013;Khadija;21
5;M;2013;Kilian;5
6;F;2013;Laurine;6
69;F;2013;Léna;69
8;F;2013;Leyna;8
8;F;2013;Lilly;8
15;M;2013;Lino;15
8;F;2013;Loane;8
35;F;2013;Lyna;35
24;F;2013;Maïa;24
75;F;2013;Margot;75
24;F;2013;Maria;24
12;F;2013;Maud;12
5;F;2013;Mayline;5
10;F;2013;Milena;10
8;F;2013;Mya;8
8;F;2013;Nadia;8
15;M;2013;Nelson;15
6;F;2013;Nelya;6
101;M;2013;Noah;101
8;F;2013;Noor;8
48;M;2013;Octave;48
62;F;2013;Pauline;62
55;M;2013;Quentin;55
6;F;2013;Safiya;6
5;M;2013;Shay;5
8;F;2013;Sibylle;8
15;F;2013;Sienna;15
16;M;2013;Wael;16
18;F;2013;Yaël;18
35;M;2013;Yassine;35
5;F;2013;Yona;5
26;M;2013;Zacharie;26
8;F;2014;Abigaëlle;8
15;M;2014;Aboubacar;15
5;F;2014;Adélie;5
11;F;2014;Aïda;11
9;M;2014;Alessandro;9
29;F;2014;Amina;29
98;F;2014;Anaïs;98
9;F;2014;Aria;9
8;M;2014;Aristide;8
16;M;2014;Aylan;16
6;F;2014;Baya;6
6;M;2014;Bruno;6
5;F;2014;Cyrine;5
11;F;2014;Dalia;11
39;F;2014;Daphné;39
13;F;2014;Élisa;13
6;F;2014;Élisabeth;6
49;F;2014;Ella;49
21;F;2014;Estelle;21
5;F;2014;Fatima-Zahra;5
9;F;2014;Gabriella;9
5;M;2014;Giulio;5
5;M;2014;Hedi;5
9;F;2014;Helena;9
78;M;2014;Ibrahim;78
15;M;2014;Idris;15
7;M;2014;Ilyès;7
44;F;2014;Ines;44
10;M;2014;Issam;10
5;M;2014;Justin;5
28;F;2014;Kenza;28
5;F;2014;Leila;5
26;F;2014;Lena;26
101;M;2014;Léon;101
7;M;2014;Louay;7
23;F;2014;Lucile;23
6;F;2014;Maé;6
6;F;2014;Maïlys;6
8;F;2014;Maram;8
12;F;2014;Marilou;12
30;M;2014;Marin;30
93;F;2014;Mathilde;93
7;M;2014;Matis;7
8;F;2014;Melina;8
67;F;2014;Mia;67
37;M;2014;Milo;37
35;F;2014;Myriam;35
43;M;2014;Nael;43
106;M;2014;Nathan;106
7;F;2014;Norah;7
46;M;2014;Octave;46
9;F;2014;Ritej;9
5;M;2014;Roch;5
144;F;2014;Rose;144
5;F;2014;Rym;5
18;M;2014;Sandro;18
5;M;2014;Sixte;5
5;F;2014;Tasnime;5
9;F;2014;Thalia;9
35;M;2014;Théodore;35
61;M;2014;Tristan;61
20;M;2014;Virgile;20
5;M;2014;Wassil;5
10;M;2014;Wesley;10
26;M;2014;Yann;26
47;M;2015;Abel;47
70;M;2015;Alexis;70
61;F;2015;Alma;61
36;M;2015;Amaury;36
36;M;2015;Anton;36
7;F;2015;Anya;7
9;F;2015;Athénaïs;9
17;F;2015;Awa;17
8;F;2015;Ayah;8
12;F;2015;Bertille;12
18;F;2015;Célestine;18
10;M;2015;Chahine;10
64;M;2015;Elias;64
14;M;2015;Eliot;14
6;F;2015;Elizabeth;6
19;F;2015;Ellie;19
13;M;2015;Elliott;13
7;F;2015;Emilia;7
5;F;2015;Emmanuella;5
14;F;2015;Enora;14
34;F;2015;Esther;34
13;M;2015;Étienne;13
17;F;2015;Fanta;17
5;M;2015;Gaspar;5
20;F;2015;Irène;20
87;M;2015;Isaac;87
24;F;2015;Jenna;24
6;M;2015;Joud;6
5;M;2015;Juba;5
5;M;2015;Khalifa;5
14;M;2015;Leo;14
5;M;2015;Liham;5
14;F;2015;Lucile;14
5;M;2015;Luke;5
8;M;2015;Makan;8
42;M;2015;Marceau;42
6;M;2015;Marcello;6
37;F;2015;Maria;37
18;M;2015;Mathieu;18
6;M;2015;Matias;6
32;M;2015;Maximilien;32
6;F;2015;Meryl;6
11;M;2015;Olivier;11
7;M;2015;Orso;7
54;M;2015;Pierre;54
6;M;2015;Sean;6
5;M;2015;Selim;5
7;M;2015;Stéphane;7
8;M;2015;Walid;8
59;M;2015;William;59
5;M;2015;Yasser;5
22;M;2015;Yassine;22
22;M;2015;Zacharie;22
97;M;2016;Aaron;97
7;F;2016;Adama;19
6;M;2016;Adnane;6
11;F;2016;Aïssata;11
116;F;2016;Apolline;116
7;F;2016;Assya;7
79;M;2016;Axel;79
58;M;2016;Benjamin;58
6;M;2016;Benoît;6
36;F;2016;Bérénice;36
5;F;2016;Bertille;5
19;F;2016;Cassandre;19
22;F;2016;Castille;22
5;F;2016;Catherine;5
144;F;2016;Charlotte;144
7;F;2016;Chayma;7
6;F;2016;Ciara;6
10;F;2016;Cindy;10
5;M;2016;Clarence;5
6;F;2016;Clothilde;6
8;M;2016;Clovis;8
20;F;2016;Colette;20
15;F;2016;Coline;15
10;F;2016;Coumba;10
7;M;2016;Cyril;7
7;M;2016;Emilio;7
6;F;2016;Eve;6
8;F;2016;Gisèle;8
21;M;2016;Hippolyte;21
6;M;2016;Jessim;6
8;M;2016;Joan;8
5;M;2016;John;5
10;M;2016;Jude;10
5;M;2016;Leopold;5
6;F;2016;Lilas;6
5;F;2016;Lilly;5
10;F;2016;Line;10
32;F;2016;Lison;32
61;F;2016;Marie;61
12;F;2016;Mayar;12
9;F;2016;Melina;9
35;M;2016;Nael;35
116;M;2016;Nathan;116
5;M;2016;Néo;5
42;M;2016;Nicolas;42
11;M;2016;Oliver;11
35;F;2016;Olympe;35
27;M;2016;Omar;27
127;M;2016;Oscar;127
6;F;2016;Priscille;6
8;F;2016;Razane;8
12;M;2016;Rémi;12
27;M;2016;Roméo;27
36;M;2016;Ruben;36
8;F;2016;Safa;8
6;M;2016;Silas;6
28;F;2016;Sixtine;28
48;F;2016;Sophia;48
5;M;2016;Stefan;5
9;F;2016;Syrine;9
8;M;2016;Timothy;8
53;M;2016;Tom;53
20;M;2016;Vincent;20
120;F;2016;Zoé;120
19;M;2017;Aboubacar;19
7;M;2017;Abraham;7
6;M;2017;Ahmad;6
5;M;2017;Aïdan;5
7;M;2017;Aimé;7
20;M;2017;Alban;20
9;F;2017;Alessia;9
18;F;2017;Aliya;18
12;F;2017;Anaé;12
11;M;2017;Anes;11
14;M;2017;Ange;14
8;M;2017;Antonio;8
7;M;2017;Armel;7
5;M;2017;Assil;5
7;F;2017;Audrey;7
5;M;2017;Bryan;5
18;F;2017;Camélia;18
14;F;2017;Carla;14
18;F;2017;Colombe;18
56;M;2017;David;56
26;M;2017;Edouard;26
6;F;2017;Elizabeth;6
27;M;2017;Elliot;27
20;F;2017;Elya;20
70;M;2017;Enzo;70
12;M;2017;Eugène;12
25;F;2017;Fanta;25
10;M;2017;Fares;10
17;F;2017;Fleur;17
13;F;2017;Gloria;13
11;F;2017;Grace;11
16;M;2017;Ilan;16
115;F;2017;Iris;115
10;F;2017;Jannah;10
5;M;2017;Jayson;5
5;M;2017;Kalilou;5
6;M;2017;Kays;6
19;F;2017;Lara;19
25;F;2017;Lena;25
122;M;2017;Liam;122
6;F;2017;Lily-Rose;6
15;F;2017;Line;15
33;F;2017;Manel;33
6;M;2017;Mani;6
78;M;2017;Marius;78
5;M;2017;Matei;5
7;F;2017;Mathilda;7
87;M;2017;Mathis;87
8;F;2017;Matilda;8
109;M;2017;Maxime;109
23;M;2017;Mehdi;23
10;F;2017;Melody;10
8;M;2017;Menahem;8
6;F;2017;Milla;6
57;M;2017;Noam;57
24;F;2017;Océane;24
8;M;2017;Oren;8
10;F;2017;Oumou;10
7;M;2017;Philippe;7
12;F;2017;Prune;12
5;M;2017;Ron;5
12;M;2017;Salim;12
10;M;2017;Samba;10
16;M;2017;Saul;16
5;F;2017;Shira;5
9;F;2017;Tasnime;9
5;M;2017;Tidjane;5
5;M;2017;Ugo;5
6;M;2017;Yani;6
7;F;2017;Yousra;7
6;F;2017;Zeynab;6
51;M;2018;Achille;51
6;M;2018;Adonis;6
5;F;2018;Adriana;5
15;M;2018;Alexander;15
11;F;2018;Alexia;11
50;M;2018;Andrea;50
15;F;2018;Ania;15
10;F;2018;Anissa;10
6;M;2018;Arslan;6
17;M;2018;Arthus;17
49;F;2018;Assia;49
29;M;2018;Aurèle;29
20;F;2018;Axelle;20
6;F;2018;Béatrice;6
8;M;2018;Bilel;8
13;F;2018;Candice;13
20;M;2018;Charlie;20
80;M;2018;Clément;80
27;F;2018;Colette;27
18;M;2018;Constantin;18
6;F;2018;Daria;6
6;M;2018;Edmond;6
6;F;2018;Éline;6
6;M;2018;Élio;6
13;M;2018;Elliott;13
5;F;2018;Erin;5
16;F;2018;Evy;16
5;M;2018;Florent;5
14;M;2018;François;14
9;M;2018;Gaston;9
50;F;2018;Giulia;50
8;F;2018;Héléna;8
6;F;2018;Hind;6
13;M;2018;Ilan;13
29;F;2018;Ines;29
146;M;2018;Isaac;146
12;M;2018;Ismail;12
55;M;2018;Issa;55
16;F;2018;Jannah;16
13;M;2018;Joud;13
7;F;2018;Lalya;7
13;M;2018;Leonardo;13
10;F;2018;Luce;10
6;F;2018;Marilou;6
5;M;2018;Matisse;5
6;M;2018;Maurice;6
102;M;2018;Maxime;102
6;F;2018;Olympia;6
11;F;2018;Pénélope;11
11;F;2018;Philomène;11
34;F;2018;Pia;34
18;M;2018;Pio;18
6;F;2018;Ritej;6
8;F;2018;Roxanne;8
6;F;2018;Sabrina;6
142;M;2018;Sacha;142
5;M;2018;Sidy;5
20;F;2018;Soline;20
30;M;2018;Souleymane;30
8;F;2018;Tesnim;8
8;F;2018;Tess;8
7;F;2018;Tessa;7
11;F;2018;Théodora;11
13;F;2018;Yara;13
7;F;2018;Zahra;7
111;F;2019;Mila;111
100;M;2019;Martin;100
97;M;2019;Camille;97
96;F;2019;Lou;96
87;F;2019;Ava;87
86;M;2019;Simon;86
76;F;2019;Léonie;76
67;F;2019;Yasmine;67
50;F;2019;Giulia;50
47;F;2019;Esther;47
46;M;2019;Ali;46
46;M;2019;Ismael;46
37;M;2019;Anas;37
35;M;2019;Émile;35
35;F;2019;Olympe;35
33;F;2019;Eden;33
33;F;2019;Myriam;33
27;M;2019;Zacharie;27
26;M;2019;Oumar;26
25;F;2019;Kenza;25
25;F;2019;Zélie;25
22;F;2019;Emna;22
22;F;2019;Maëlys;22
21;M;2019;Gaston;21
21;F;2019;Léonore;21
18;M;2019;Naor;18
18;M;2019;Souleyman;18
18;F;2019;Sibylle;18
17;M;2019;Zayn;17
17;F;2019;Camélia;17
17;F;2019;Sienna;17
17;F;2019;Sixtine;17
16;M;2019;Isaïah;16
16;M;2019;Romain;16
15;F;2019;Emy;15
15;F;2019;Soline;15
14;F;2019;Cléa;14
13;F;2019;Anya;13
12;M;2019;Eugène;12
12;M;2019;Marlon;12
12;F;2019;Eléa;12
11;M;2019;Naïl;11
11;F;2019;Paula;11
10;M;2019;Maximilien;10
9;F;2019;Lydia;9
14;M;2004;Abel;14
60;F;2004;Alexandra;60
8;M;2004;Alix;8
48;F;2004;Anouk;48
41;M;2004;Anthony;41
248;M;2004;Antoine;248
5;M;2004;Artus;5
6;M;2004;Boubou;6
25;F;2004;Céleste;25
41;F;2004;Céline;41
7;F;2004;Chirine;7
139;M;2004;Clément;139
20;F;2004;Clotilde;20
44;M;2004;Corentin;44
7;M;2004;Corto;7
9;M;2004;Daouda;9
6;F;2004;Éloïse;6
6;F;2004;Elya;6
9;F;2004;Erin;9
12;M;2004;Eyal;12
18;M;2004;Florent;18
5;M;2004;Gilles;5
16;F;2004;Hanna;16
34;F;2004;Hélène;34
35;M;2004;Hippolyte;35
210;M;2004;Hugo;210
11;M;2004;Kilian;11
7;F;2004;Lauriane;7
8;F;2004;Léonore;8
11;F;2004;Maëva;11
12;M;2004;Marco;12
5;F;2004;Mariana;5
118;M;2004;Martin;118
12;M;2004;Matis;12
5;F;2004;May;5
5;F;2004;Mayane;5
7;F;2004;Nadia;7
9;M;2004;Naïm;9
9;M;2004;Nelson;9
32;M;2004;Nils;32
80;F;2004;Océane;80
6;F;2004;Odélia;6
7;M;2004;Pierre-Antoine;7
125;M;2004;Quentin;125
10;M;2004;Raphael;10
140;M;2004;Rayan;140
13;M;2004;Rémy;13
5;F;2004;Rivka;5
15;F;2004;Sandra;15
24;M;2004;Sébastien;24
7;M;2004;Seydou;7
50;M;2004;Stanislas;50
9;F;2004;Stéphanie;9
5;M;2004;Sylvain;5
18;M;2004;Ugo;18
6;F;2004;Wendy;6
44;M;2004;Yacine;44
7;M;2004;Yaron;7
15;M;2005;Ambroise;15
16;M;2005;Ange;16
6;F;2005;Armance;6
12;F;2005;Assa;12
23;F;2005;Astrid;23
15;M;2005;Aurèle;15
37;F;2005;Blanche;37
8;M;2005;Célestin;8
5;F;2005;Danaé;5
20;M;2005;Djibril;20
6;M;2005;Eddy;6
34;M;2005;Elie;34
5;F;2005;Emmanuella;5
13;M;2005;Eytan;13
12;F;2005;Fatima;12
13;F;2005;Giulia;13
7;F;2005;Goundo;7
9;M;2005;Hamed;9
6;M;2005;Hédi;6
20;F;2005;Hortense;20
6;F;2005;Houda;6
6;M;2005;Hubert;6
19;F;2005;Isabelle;19
7;F;2005;Isra;7
39;M;2005;Jérémy;39
13;M;2005;John;13
66;F;2005;Julia;66
11;M;2005;Julian;11
197;F;2005;Léa;197
29;F;2005;Léane;29
49;F;2005;Lila;49
7;F;2005;Liv;7
12;F;2005;Lou-Anne;12
9;M;2005;Louka;9
6;M;2005;Lyes;6
5;M;2005;Mady;5
61;F;2005;Maëlle;61
13;M;2005;Marco;13
18;F;2005;Marina;18
59;F;2005;Marine;59
6;F;2005;Morgan;12
6;M;2005;Mouhamed;6
5;F;2005;Naëlle;5
11;F;2005;Nawel;11
14;M;2005;Niels;14
7;F;2005;Noha;7
11;F;2005;Olympe;11
24;F;2005;Rachel;24
270;M;2005;Raphaël;270
42;M;2005;Ryan;42
6;F;2005;Salimata;6
5;M;2005;Sékou;5
16;F;2005;Sidonie;16
10;F;2005;Sira;10
29;F;2005;Suzanne;29
17;F;2005;Théa;17
69;M;2005;Tristan;69
93;F;2005;Yasmine;93
8;M;2005;Zakarya;8
6;F;2006;Aimée;6
11;F;2006;Aïssata;11
46;F;2006;Alexandra;46
29;F;2006;Amélie;29
59;M;2006;Amine;59
32;F;2006;Angèle;32
16;M;2006;Arthus;16
27;F;2006;Caroline;27
19;F;2006;Cécile;19
11;M;2006;Chris;11
43;F;2006;Clémentine;43
16;M;2006;Constantin;16
37;M;2006;Edouard;37
6;M;2006;Elliott;6
15;M;2006;Elyas;15
22;M;2006;Eric;22
6;M;2006;Étienne;6
12;F;2006;Eulalie;12
55;M;2006;Evan;55
11;F;2006;Félicie;11
11;M;2006;Filip;11
23;F;2006;Flore;23
97;F;2006;Gabrielle;97
9;F;2006;Gloria;9
6;M;2006;Hélie;6
25;F;2006;Hortense;25
15;M;2006;Ivan;15
16;M;2006;Jason;16
5;M;2006;Jean-David;5
7;M;2006;Joël;7
11;F;2006;Kahina;11
8;F;2006;Lilly;8
5;F;2006;Lorie;5
13;M;2006;Lukas;13
36;F;2006;Madeleine;36
7;F;2006;Maé;7
11;M;2006;Mahamadou;11
10;M;2006;Marceau;10
54;M;2006;Mathias;54
95;M;2006;Mathieu;95
34;M;2006;Maximilien;34
16;M;2006;Melchior;16
10;F;2006;Mélodie;10
7;M;2006;Melvyn;7
8;M;2006;Michael;8
14;M;2006;Mickaël;14
155;M;2006;Mohamed;155
5;F;2006;Noura;5
8;F;2006;Ondine;8
19;M;2006;Owen;19
31;M;2006;Pablo;31
33;F;2006;Paloma;33
22;F;2006;Philippine;22
105;M;2006;Quentin;105
19;M;2006;Raphael;19
5;F;2006;Safia;5
6;F;2006;Shérine;6
14;F;2006;Sidonie;14
7;M;2006;Soren;7
7;F;2006;Tiffany;7
101;M;2006;Tom;101
21;M;2006;Tony;21
13;M;2006;Xavier;13
7;M;2007;Adame;7
7;F;2007;Adriana;7
5;M;2007;Adriano;5
79;F;2007;Agathe;79
36;M;2007;Ahmed;36
27;F;2007;Albane;27
31;M;2007;Alex;31
26;F;2007;Aliénor;26
9;F;2007;Aliya;9
20;M;2007;Amir;20
135;F;2007;Anaïs;135
36;M;2007;Anis;36
7;F;2007;Binta;7
36;F;2007;Blanche;36
7;F;2007;Camila;7
15;F;2007;Cécilia;15
9;M;2007;Célestin;9
5;M;2007;Cheikh;5
10;M;2007;Christopher;10
21;F;2007;Coline;21
47;M;2007;Daniel;47
9;F;2007;Delphine;9
5;M;2007;Denis;5
6;F;2007;Dune;6
76;M;2007;Eliott;76
9;M;2007;Eyal;9
17;F;2007;Fleur;17
39;M;2007;Florian;39
29;M;2007;Gustave;29
5;F;2007;Hajar;5
8;M;2007;Harry;8
6;F;2007;Isis;6
6;M;2007;Ismael;6
18;F;2007;Jessica;18
7;F;2007;Johanna;7
5;F;2007;Juliane;5
102;F;2007;Julie;102
5;F;2007;Kaïna;5
5;F;2007;Kawtar;5
5;F;2007;Laureen;5
8;F;2007;Laurine;8
23;M;2007;Léopold;23
13;F;2007;Lilya;13
11;F;2007;Lison;11
7;F;2007;Lou-Ann;7
6;M;2007;Lounis;6
8;M;2007;Mael;8
30;F;2007;Maïa;30
10;M;2007;Marcel;10
19;M;2007;Marcus;19
12;F;2007;Marina;12
57;F;2007;Marion;57
13;F;2007;Méline;13
18;F;2007;Melissa;18
129;M;2007;Mohamed;129
23;M;2007;Nassim;23
6;F;2007;Natalia;6
8;F;2007;Nola;8
16;F;2007;Oriane;16
6;F;2007;Priscille;6
304;M;2007;Raphaël;304
45;M;2007;Samy;45
9;F;2007;Sanaa;9
11;M;2007;Shaï;11
9;F;2007;Shaïna;9
8;F;2007;Soraya;8
13;M;2007;Téo;13
13;M;2007;Yannis;13
8;F;2008;Abigaël;8
6;F;2008;Abigail;6
7;F;2008;Amanda;7
12;M;2008;Anas;12
5;F;2008;Angelica;5
29;M;2008;Anis;29
127;F;2008;Anna;127
7;F;2008;Anne-Sophie;7
24;F;2008;Axelle;24
10;M;2008;Bruno;10
8;F;2008;Camélia;8
10;M;2008;Carl;10
26;F;2008;Chaïma;26
9;F;2008;Claudia;9
58;F;2008;Constance;58
15;F;2008;Coumba;15
32;M;2008;Diego;32
14;F;2008;Elia;19
35;M;2008;Etienne;35
16;F;2008;Fanny;16
14;F;2008;Fanta;14
22;F;2008;Farah;22
21;M;2008;François;21
14;F;2008;Grace;14
51;M;2008;Guillaume;51
5;M;2008;Igor;5
13;M;2008;Ilyès;13
5;F;2008;Inés;5
8;M;2008;Jérôme;8
27;F;2008;Judith;27
35;F;2008;Kenza;35
7;M;2008;Kyle;7
5;F;2008;Léanne;5
29;M;2008;Lenny;29
10;M;2008;Leonardo;10
8;F;2008;Liliana;8
44;F;2008;Lily;44
18;F;2008;Loane;18
192;M;2008;Lucas;192
32;F;2008;Lyna;32
5;F;2008;Maelys;5
5;M;2008;Malek;5
5;F;2008;Mara;5
9;F;2008;Mariama;9
11;F;2008;Marilou;11
64;M;2008;Mathieu;64
12;M;2008;Matisse;12
33;M;2008;Mattéo;33
23;M;2008;Maximilien;23
10;M;2008;Merlin;10
9;F;2008;Milla;9
21;F;2008;Morgane;21
26;M;2008;Nael;26
6;M;2008;Nil;6
55;F;2008;Noa;97
7;M;2008;Noha;7
11;F;2008;Ombeline;11
26;M;2008;Rafael;26
16;M;2008;Raphael;16
70;F;2008;Sara;70
5;F;2008;Shyrel;5
27;F;2008;Sixtine;27
11;F;2008;Tania;11
13;M;2008;Tim;13
86;M;2008;Tristan;86
208;M;2008;Victor;208
5;M;2008;Waïl;5
86;M;2008;William;86
6;F;2009;Abigaëlle;6
5;F;2009;Aissatou;5
5;M;2009;Alain;5
15;F;2009;Aliya;15
39;F;2009;Aminata;39
22;F;2009;Ana;22
7;F;2009;Andrea;33
6;M;2009;Anselme;6
22;M;2009;Anthony;22
57;M;2009;Antonin;57
25;F;2009;Asma;25
5;M;2009;Blaise;5
20;F;2009;Candice;20
11;F;2009;Catherine;11
14;F;2009;Cécile;14
29;M;2009;César;29
7;F;2009;Dana;7
8;F;2009;Daphnée;8
6;M;2009;Élias;6
7;M;2009;Emilio;7
7;M;2009;Emir;7
160;M;2009;Enzo;160
11;M;2009;Fares;11
6;F;2009;Fatim;6
28;M;2009;Florian;28
57;F;2009;Garance;57
6;M;2009;Giovanni;6
9;F;2009;Haby;9
5;F;2009;Halima;5
6;M;2009;Hedi;6
6;M;2009;Hédi;6
8;F;2009;Helena;8
23;M;2009;Ibrahima;23
5;M;2009;Iliane;5
7;M;2009;Ilyess;7
49;F;2009;Iris;49
7;M;2009;Isidore;7
5;F;2009;Isra;5
8;F;2009;Janna;8
23;F;2009;Jasmine;23
15;M;2009;Jonas;15
84;F;2009;Julia;84
6;M;2009;Kelyan;6
6;M;2009;Kenny;6
6;M;2009;Kilyan;6
9;F;2009;Kim;9
5;M;2009;Lény;5
14;F;2009;Léonore;14
35;F;2009;Lyna;35
6;M;2009;Maceo;6
8;F;2009;Mai;8
16;F;2009;Marianne;16
45;M;2009;Marius;45
10;F;2009;Marthe;10
8;M;2009;Matisse;8
9;F;2009;Melissa;9
32;M;2009;Moussa;32
20;M;2009;Naïm;20
12;F;2009;Nawel;12
6;F;2009;Nell;6
12;F;2009;Noor;12
114;M;2009;Oscar;114
5;M;2009;Réda;5
7;M;2009;Richard;7
29;F;2009;Roxane;29
15;M;2009;Sam;15
12;M;2009;Sekou;12
12;M;2009;Shaï;12
69;F;2009;Sofia;69
5;F;2009;Taïs;5
6;M;2009;Thierry;6
7;M;2009;Tim;7
59;M;2009;Ulysse;59
13;M;2009;Wael;13
9;M;2009;Waël;9
5;M;2009;Yacouba;5
5;M;2009;Ylan;5
13;M;2010;Abdallah;13
37;F;2010;Aïcha;37
6;F;2010;Aimée;6
6;M;2010;Alan;6
6;M;2010;Alix;6
17;F;2010;Amina;17
36;F;2010;Aminata;36
11;F;2010;Annabelle;11
302;M;2010;Arthur;302
6;F;2010;Arwen;6
7;F;2010;Avital;7
97;M;2010;Axel;97
14;M;2010;Aymeric;14
11;M;2010;Bakary;11
16;F;2010;Candice;16
5;F;2010;Cassie;5
37;M;2010;César;37
11;F;2010;Chaïma;11
5;F;2010;Charlize;5
258;F;2010;Chloé;258
8;F;2010;Clothilde;8
6;F;2010;Coumba;6
9;M;2010;Cyprien;9
5;F;2010;Doriane;5
6;M;2010;Edgard;6
6;F;2010;Elyssa;6
17;M;2010;Ewan;17
5;M;2010;Ewen;5
6;F;2010;Fatim;6
6;M;2010;Fodé;6
107;F;2010;Gabrielle;107
5;M;2010;Gary;5
7;M;2010;Gaspar;7
26;F;2010;Hortense;26
10;F;2010;Inés;10
9;F;2010;Irina;9
11;F;2010;Janna;11
5;M;2010;Joey;5
8;F;2010;Kadiatou;8
6;M;2010;Kilian;6
7;F;2010;Lamia;7
11;M;2010;Lazare;11
13;F;2010;Lea;13
59;M;2010;Luca;59
6;F;2010;Lyne;6
9;M;2010;Mahé;9
13;F;2010;Maïlys;13
15;F;2010;Malak;15
9;F;2010;Manelle;9
153;F;2010;Manon;153
81;F;2010;Margot;81
19;F;2010;Maryam;19
136;F;2010;Mathilde;136
94;M;2010;Mathis;94
22;M;2010;Mathys;22
6;F;2010;Mélodie;6
10;F;2010;Meriem;10
16;F;2010;Morgane;16
29;F;2010;Ninon;29
5;F;2010;Octavie;5
10;F;2010;Ranya;10
25;M;2010;Roman;25
5;M;2010;Selim;5
30;F;2010;Sirine;30
47;M;2010;Solal;47
22;F;2010;Solène;22
10;M;2010;Stéphane;10
8;F;2010;Tali;8
5;F;2010;Yamina;5
5;M;2011;Abd;5
136;M;2011;Adrien;136
36;M;2011;Ahmed;36
5;M;2011;Alpha;5
47;F;2011;Ambre;47
8;F;2011;Amy;8
14;F;2011;Anastasia;14
23;M;2011;Anthony;23
12;M;2011;Bilal;12
5;F;2011;Cassiopée;5
32;F;2011;Charlie;53
274;F;2011;Chloé;274
13;F;2011;Clarisse;13
10;F;2011;Clélia;10
15;F;2011;Colette;15
15;M;2011;Constantin;15
22;M;2011;Eliot;22
5;F;2011;Eloane;5
12;F;2011;Ema;12
47;M;2011;Evan;47
57;M;2011;Félix;57
14;M;2011;Ferdinand;14
11;F;2011;Florence;11
5;F;2011;Hatouma;5
6;F;2011;Haya;6
7;F;2011;Hind;7
5;M;2011;Ilyess;5
202;F;2011;Inès;202
14;F;2011;Jana;14
8;F;2011;Janna;8
17;F;2011;Jenna;17
6;F;2011;Joana;6
12;M;2011;Kévin;12
88;F;2011;Léonie;88
5;F;2011;Léopoldine;5
5;F;2011;Leyla;5
31;F;2011;Lilou;31
5;F;2011;Lily-Rose;5
12;M;2011;Malik;12
22;M;2011;Marcus;22
9;M;2011;Mario;9
77;M;2011;Mathis;77
83;F;2011;Maya;83
34;F;2011;Mia;34
6;M;2011;Miguel;6
189;M;2011;Mohamed;189
12;F;2011;Naomie;12
29;M;2011;Nathanaël;29
30;M;2011;Noa;30
23;F;2011;Nora;23
19;M;2011;Olivier;19
11;F;2011;Pia;11
5;F;2011;Rébecca;5
14;F;2011;Rosalie;14
15;F;2011;Shirel;15
6;F;2011;Siloé;6
5;M;2011;Swan;5
6;F;2011;Thalia;6
24;M;2011;Timothé;24
